discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name
Fencing,los-angeles-1984,sabre individual men,Men,GOLD,Athlete,,Jean-François LAMOUR,France
Fencing,los-angeles-1984,sabre individual men,Men,SILVER,Athlete,,Marco MARIN,Italy
Fencing,los-angeles-1984,sabre individual men,Men,BRONZE,Athlete,,Peter Jonathan WESTBROOK,United States of America
Fencing,los-angeles-1984,foil individual men,Men,GOLD,Athlete,,Mauro NUMA,Italy
Fencing,los-angeles-1984,foil individual men,Men,SILVER,Athlete,,Matthias BEHR,Federal Republic of Germany
Fencing,los-angeles-1984,foil individual men,Men,BRONZE,Athlete,,Stefano CERIONI,Italy
Fencing,los-angeles-1984,foil team women,Women,GOLD,GameTeam,West Germany team,,Federal Republic of Germany
Fencing,los-angeles-1984,foil team women,Women,SILVER,GameTeam,Romania team,,Romania
Fencing,los-angeles-1984,foil team women,Women,BRONZE,GameTeam,France team,,France
Fencing,los-angeles-1984,épée individual men,Men,GOLD,Athlete,,Philippe BOISSE,France
Fencing,los-angeles-1984,épée individual men,Men,SILVER,Athlete,,Björne VÄGGÖ,Sweden
Fencing,los-angeles-1984,épée individual men,Men,BRONZE,Athlete,,Philippe RIBOUD,France
Fencing,los-angeles-1984,sabre team men,Men,GOLD,GameTeam,Italy team,,Italy
Fencing,los-angeles-1984,sabre team men,Men,SILVER,GameTeam,France team,,France
Fencing,los-angeles-1984,sabre team men,Men,BRONZE,GameTeam,Romania team,,Romania
Fencing,los-angeles-1984,épée team men,Men,GOLD,GameTeam,West Germany team,,Federal Republic of Germany
Fencing,los-angeles-1984,épée team men,Men,SILVER,GameTeam,France team,,France
Fencing,los-angeles-1984,épée team men,Men,BRONZE,GameTeam,Italy team,,Italy
Equestrian Eventing,los-angeles-1984,team mixed,Open,GOLD,GameTeam,United States team,,United States of America
Equestrian Eventing,los-angeles-1984,team mixed,Open,SILVER,GameTeam,Great Britain team,,Great Britain
Equestrian Eventing,los-angeles-1984,team mixed,Open,BRONZE,GameTeam,West Germany team,,Federal Republic of Germany
Equestrian Eventing,los-angeles-1984,individual mixed,Open,GOLD,Athlete,,Marcus James TODD,New Zealand
Equestrian Eventing,los-angeles-1984,individual mixed,Open,SILVER,Athlete,,Karen Elizabeth STIVES-LENDE,United States of America
Equestrian Eventing,los-angeles-1984,individual mixed,Open,BRONZE,Athlete,,Virginia HOLGATE-LENG,Great Britain
Volleyball,los-angeles-1984,volleyball women,Women,GOLD,GameTeam,People's Republic of China team,,People's Republic of China
Volleyball,los-angeles-1984,volleyball women,Women,SILVER,GameTeam,United States team,,United States of America
Volleyball,los-angeles-1984,volleyball women,Women,BRONZE,GameTeam,Japan team,,Japan
Volleyball,los-angeles-1984,volleyball men,Men,GOLD,GameTeam,United States team,,United States of America
Volleyball,los-angeles-1984,volleyball men,Men,SILVER,GameTeam,Brazil team,,Brazil
Volleyball,los-angeles-1984,volleyball men,Men,BRONZE,GameTeam,Italy team,,Italy
Equestrian Jumping,los-angeles-1984,individual mixed,Open,GOLD,Athlete,,"Joseph Halpin, Iv FARGIS",United States of America
Equestrian Jumping,los-angeles-1984,individual mixed,Open,SILVER,Athlete,,Conrad E. HOMFELD,United States of America
Equestrian Jumping,los-angeles-1984,individual mixed,Open,BRONZE,Athlete,,Adelheid ROBBIANI,Switzerland
Equestrian Jumping,los-angeles-1984,team mixed,Open,GOLD,GameTeam,United States team,,United States of America
Equestrian Jumping,los-angeles-1984,team mixed,Open,SILVER,GameTeam,Great Britain team,,Great Britain
Equestrian Jumping,los-angeles-1984,team mixed,Open,BRONZE,GameTeam,West Germany team,,Federal Republic of Germany
Canoe Sprint,los-angeles-1984,K1 500m kayak single men,Men,GOLD,Athlete,,Ian Gordon FERGUSON,New Zealand
Canoe Sprint,los-angeles-1984,K1 500m kayak single men,Men,SILVER,Athlete,,Lars-Erik MOBERG,Sweden
Canoe Sprint,los-angeles-1984,K1 500m kayak single men,Men,BRONZE,Athlete,,Bernard BREGEON,France
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden team,Agneta ANDERSSON,Sweden
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden team,Anna OLSSON,Sweden
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,SILVER,GameTeam,Canada team,Alexandra BARRE,Canada
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,SILVER,GameTeam,Canada team,Susan HOLLOWAY,Canada
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,BRONZE,GameTeam,West Germany team,Josefa IDEM,Federal Republic of Germany
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,BRONZE,GameTeam,West Germany team,Barbara POHLMANN-LEWE,Federal Republic of Germany
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,GOLD,GameTeam,Yugoslavia team,Matija LJUBEK,Yugoslavia
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,GOLD,GameTeam,Yugoslavia team,Mirko NISOVIC,Yugoslavia
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,SILVER,GameTeam,Romania team,Ivan PATZAICHIN,Romania
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,SILVER,GameTeam,Romania team,Toma SIMIONOV,Romania
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,BRONZE,GameTeam,Spain team,Enrique MIGUEZ GOMEZ,Spain
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,BRONZE,GameTeam,Spain team,Narciso SUAREZ AMADOR,Spain
Canoe Sprint,los-angeles-1984,K4 500m kayak four women,Women,GOLD,GameTeam,Romania team,,Romania
Canoe Sprint,los-angeles-1984,K4 500m kayak four women,Women,SILVER,GameTeam,Sweden team,,Sweden
Canoe Sprint,los-angeles-1984,K4 500m kayak four women,Women,BRONZE,GameTeam,Canada team,,Canada
Canoe Sprint,los-angeles-1984,K1 1000m kayak single men,Men,GOLD,Athlete,,Alan Blair THOMPSON,New Zealand
Canoe Sprint,los-angeles-1984,K1 1000m kayak single men,Men,SILVER,Athlete,,Milan JANIC,Yugoslavia
Canoe Sprint,los-angeles-1984,K1 1000m kayak single men,Men,BRONZE,Athlete,,Gregory Mark BARTON,United States of America
Canoe Sprint,los-angeles-1984,C1 500m canoe single men,Men,GOLD,Athlete,,Lawrence CAIN,Canada
Canoe Sprint,los-angeles-1984,C1 500m canoe single men,Men,SILVER,Athlete,,Henning Lynge JAKOBSEN,Denmark
Canoe Sprint,los-angeles-1984,C1 500m canoe single men,Men,BRONZE,Athlete,,Costica OLARU,Romania
Canoe Sprint,los-angeles-1984,C1 1000m canoe single men,Men,GOLD,Athlete,,Ulrich EICKE,Federal Republic of Germany
Canoe Sprint,los-angeles-1984,C1 1000m canoe single men,Men,SILVER,Athlete,,Lawrence CAIN,Canada
Canoe Sprint,los-angeles-1984,C1 1000m canoe single men,Men,BRONZE,Athlete,,Henning Lynge JAKOBSEN,Denmark
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,Ivan PATZAICHIN,Romania
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,Toma SIMIONOV,Romania
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,SILVER,GameTeam,Yugoslavia team,Matija LJUBEK,Yugoslavia
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,SILVER,GameTeam,Yugoslavia team,Mirko NISOVIC,Yugoslavia
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,BRONZE,GameTeam,France team,Didier HOYER,France
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,BRONZE,GameTeam,France team,Eric RENAUD,France
Canoe Sprint,los-angeles-1984,K4 1000m kayak four men,Men,GOLD,GameTeam,New Zealand team,,New Zealand
Canoe Sprint,los-angeles-1984,K4 1000m kayak four men,Men,SILVER,GameTeam,Sweden team,,Sweden
Canoe Sprint,los-angeles-1984,K4 1000m kayak four men,Men,BRONZE,GameTeam,France team,,France
Canoe Sprint,los-angeles-1984,K2 500m kayak double men,Men,GOLD,GameTeam,New Zealand team,Ian Gordon FERGUSON,New Zealand
Canoe Sprint,los-angeles-1984,K2 500m kayak double men,Men,GOLD,GameTeam,New Zealand team,Christopher Paul MAC DONALD,New Zealand
Canoe Sprint,los-angeles-1984,K2 500m kayak double men,Men,SILVER,GameTeam,Sweden team,Per-Inge BENGTSSON,Sweden
Canoe Sprint,los-angeles-1984,K2 500m kayak double men,Men,SILVER,GameTeam,Sweden team,Lars-Erik MOBERG,Sweden
Canoe Sprint,los-angeles-1984,K2 500m kayak double men,Men,BRONZE,GameTeam,Canada team,Hugh FISHER,Canada
Canoe Sprint,los-angeles-1984,K2 500m kayak double men,Men,BRONZE,GameTeam,Canada team,Alwyn MORRIS,Canada
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,GOLD,GameTeam,Canada team,Hugh FISHER,Canada
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,GOLD,GameTeam,Canada team,Alwyn MORRIS,Canada
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,SILVER,GameTeam,France team,Bernard BREGEON,France
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,SILVER,GameTeam,France team,Patrick LEFOULON,France
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,BRONZE,GameTeam,Australia team,Barry KELLY,Australia
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,BRONZE,GameTeam,Australia team,Grant KENNY,Australia
Canoe Sprint,los-angeles-1984,K1 500m kayak single women,Women,GOLD,Athlete,,Agneta ANDERSSON,Sweden
Canoe Sprint,los-angeles-1984,K1 500m kayak single women,Women,SILVER,Athlete,,Barbara POHLMANN-LEWE,Federal Republic of Germany
Canoe Sprint,los-angeles-1984,K1 500m kayak single women,Women,BRONZE,Athlete,,Annemarie DERCKX,Netherlands
Swimming,los-angeles-1984,200m individual medley men,Men,GOLD,Athlete,,Alexander BAUMANN,Canada
Swimming,los-angeles-1984,200m individual medley men,Men,SILVER,Athlete,,Pablo MORALES,United States of America
Swimming,los-angeles-1984,200m individual medley men,Men,BRONZE,Athlete,,Neil COCHRAN,Great Britain
Swimming,los-angeles-1984,400m freestyle women,Women,GOLD,Athlete,,Tiffany Lisa COHEN,United States of America
Swimming,los-angeles-1984,400m freestyle women,Women,SILVER,Athlete,,Sarah HARDCASTLE,Great Britain
Swimming,los-angeles-1984,400m freestyle women,Women,BRONZE,Athlete,,June CROFT,Great Britain
Swimming,los-angeles-1984,4x100m medley relay women,Women,GOLD,GameTeam,United States team,,United States of America
Swimming,los-angeles-1984,4x100m medley relay women,Women,SILVER,GameTeam,West Germany team,,Federal Republic of Germany
Swimming,los-angeles-1984,4x100m medley relay women,Women,BRONZE,GameTeam,Canada team,,Canada
Swimming,los-angeles-1984,100m butterfly women,Women,GOLD,Athlete,,Mary T. MEAGHER,United States of America
Swimming,los-angeles-1984,100m butterfly women,Women,SILVER,Athlete,,Jenna Leigh JOHNSON,United States of America
Swimming,los-angeles-1984,100m butterfly women,Women,BRONZE,Athlete,,Karin SEICK,Federal Republic of Germany
Swimming,los-angeles-1984,200m breaststroke men,Men,GOLD,Athlete,,Victor DAVIS,Canada
Swimming,los-angeles-1984,200m breaststroke men,Men,SILVER,Athlete,,Glenn BERINGEN,Australia
Swimming,los-angeles-1984,200m breaststroke men,Men,BRONZE,Athlete,,Etienne DAGON,Switzerland
Swimming,los-angeles-1984,100m freestyle men,Men,GOLD,Athlete,,Ambrose Iv GAINES,United States of America
Swimming,los-angeles-1984,100m freestyle men,Men,SILVER,Athlete,,Marcus STOCKWELL,Australia
Swimming,los-angeles-1984,100m freestyle men,Men,BRONZE,Athlete,,Per JOHANSSON,Sweden
Swimming,los-angeles-1984,200m freestyle men,Men,GOLD,Athlete,,Michael GROSS,Federal Republic of Germany
Swimming,los-angeles-1984,200m freestyle men,Men,SILVER,Athlete,,Michael Steward HEATH,United States of America
Swimming,los-angeles-1984,200m freestyle men,Men,BRONZE,Athlete,,Thomas FAHRNER,Federal Republic of Germany
Swimming,los-angeles-1984,100m breaststroke men,Men,GOLD,Athlete,,Steven K. LUNDQUIST,United States of America
Swimming,los-angeles-1984,100m breaststroke men,Men,SILVER,Athlete,,Victor DAVIS,Canada
Swimming,los-angeles-1984,100m breaststroke men,Men,BRONZE,Athlete,,Peter EVANS,Australia
Swimming,los-angeles-1984,200m freestyle women,Women,GOLD,Athlete,,Mary Alice WAYTE,United States of America
Swimming,los-angeles-1984,200m freestyle women,Women,SILVER,Athlete,,Cynthia Lee WOODHEAD,United States of America
Swimming,los-angeles-1984,200m freestyle women,Women,BRONZE,Athlete,,Annemarie VERSTAPPEN,Netherlands
Swimming,los-angeles-1984,200m butterfly men,Men,GOLD,Athlete,,Jonathan SIEBEN,Australia
Swimming,los-angeles-1984,200m butterfly men,Men,SILVER,Athlete,,Michael GROSS,Federal Republic of Germany
Swimming,los-angeles-1984,200m butterfly men,Men,BRONZE,Athlete,,Rafael Antonio VIDAL CASTRO,Venezuela
Swimming,los-angeles-1984,100m backstroke women,Women,GOLD,Athlete,,Theresa ANDREWS,United States of America
Swimming,los-angeles-1984,100m backstroke women,Women,SILVER,Athlete,,Elizabeth MITCHELL,United States of America
Swimming,los-angeles-1984,100m backstroke women,Women,BRONZE,Athlete,,Jolanda DE ROVER,Netherlands
Swimming,los-angeles-1984,4x100m freestyle relay women,Women,GOLD,GameTeam,United States team,,United States of America
Swimming,los-angeles-1984,4x100m freestyle relay women,Women,SILVER,GameTeam,Netherlands team,,Netherlands
Swimming,los-angeles-1984,4x100m freestyle relay women,Women,BRONZE,GameTeam,West Germany team,,Federal Republic of Germany
Swimming,los-angeles-1984,4x200m freestyle relay men,Men,GOLD,GameTeam,United States team,,United States of America
Swimming,los-angeles-1984,4x200m freestyle relay men,Men,SILVER,GameTeam,West Germany team,,Federal Republic of Germany
Swimming,los-angeles-1984,4x200m freestyle relay men,Men,BRONZE,GameTeam,Great Britain team,,Great Britain
Swimming,los-angeles-1984,200m breaststroke women,Women,GOLD,Athlete,,Anne OTTENBRITE,Canada
Swimming,los-angeles-1984,200m breaststroke women,Women,SILVER,Athlete,,Susan Gerard RAPP,United States of America
Swimming,los-angeles-1984,200m breaststroke women,Women,BRONZE,Athlete,,Ingrid LEMPEREUR,Belgium
Swimming,los-angeles-1984,400m individual medley men,Men,GOLD,Athlete,,Alexander BAUMANN,Canada
Swimming,los-angeles-1984,400m individual medley men,Men,SILVER,Athlete,,Ricardo PRADO,Brazil
Swimming,los-angeles-1984,400m individual medley men,Men,BRONZE,Athlete,,Robert WOODHOUSE,Australia
Swimming,los-angeles-1984,100m freestyle women,Women,GOLD,Athlete,,Nancy Lynn HOGSHEAD,United States of America
Swimming,los-angeles-1984,100m freestyle women,Women,GOLD,Athlete,,Carolyn STEINSEIFER,United States of America
Swimming,los-angeles-1984,100m freestyle women,Women,BRONZE,Athlete,,Annemarie VERSTAPPEN,Netherlands
Swimming,los-angeles-1984,200m individual medley women,Women,GOLD,Athlete,,Tracy Anne CAULKINS,United States of America
Swimming,los-angeles-1984,200m individual medley women,Women,SILVER,Athlete,,Nancy Lynn HOGSHEAD,United States of America
Swimming,los-angeles-1984,200m individual medley women,Women,BRONZE,Athlete,,Michelle PEARSON,Australia
Swimming,los-angeles-1984,800m freestyle women,Women,GOLD,Athlete,,Tiffany Lisa COHEN,United States of America
Swimming,los-angeles-1984,800m freestyle women,Women,SILVER,Athlete,,Michele RICHARDSON,United States of America
Swimming,los-angeles-1984,800m freestyle women,Women,BRONZE,Athlete,,Sarah HARDCASTLE,Great Britain
Swimming,los-angeles-1984,200m backstroke women,Women,GOLD,Athlete,,Jolanda DE ROVER,Netherlands
Swimming,los-angeles-1984,200m backstroke women,Women,SILVER,Athlete,,Amy Lee WHITE,United States of America
Swimming,los-angeles-1984,200m backstroke women,Women,BRONZE,Athlete,,Aneta PATRASCOIU,Romania
Swimming,los-angeles-1984,100m butterfly men,Men,GOLD,Athlete,,Michael GROSS,Federal Republic of Germany
Swimming,los-angeles-1984,100m butterfly men,Men,SILVER,Athlete,,Pablo MORALES,United States of America
Swimming,los-angeles-1984,100m butterfly men,Men,BRONZE,Athlete,,Glenn BUCHANAN,Australia
Swimming,los-angeles-1984,400m freestyle men,Men,GOLD,Athlete,,George Thomas DICARLO,United States of America
Swimming,los-angeles-1984,400m freestyle men,Men,SILVER,Athlete,,John Cary MYKKANEN,United States of America
Swimming,los-angeles-1984,400m freestyle men,Men,BRONZE,Athlete,,Justin LEMBERG,Australia
Swimming,los-angeles-1984,4x100m medley relay men,Men,GOLD,GameTeam,United States team,,United States of America
Swimming,los-angeles-1984,4x100m medley relay men,Men,SILVER,GameTeam,Canada team,,Canada
Swimming,los-angeles-1984,4x100m medley relay men,Men,BRONZE,GameTeam,Australia team,,Australia
Swimming,los-angeles-1984,1500m freestyle men,Men,GOLD,Athlete,,Michael Jon O'BRIEN,United States of America
Swimming,los-angeles-1984,1500m freestyle men,Men,SILVER,Athlete,,George Thomas DICARLO,United States of America
Swimming,los-angeles-1984,1500m freestyle men,Men,BRONZE,Athlete,,Stefan PFEIFFER,Federal Republic of Germany
Swimming,los-angeles-1984,100m backstroke men,Men,GOLD,Athlete,,Richard John CAREY,United States of America
Swimming,los-angeles-1984,100m backstroke men,Men,SILVER,Athlete,,David Dennis WILSON,United States of America
Swimming,los-angeles-1984,100m backstroke men,Men,BRONZE,Athlete,,Michael WEST,Canada
Swimming,los-angeles-1984,100m breaststroke women,Women,GOLD,Athlete,,Petra VAN STAVEREN,Netherlands
Swimming,los-angeles-1984,100m breaststroke women,Women,SILVER,Athlete,,Anne OTTENBRITE,Canada
Swimming,los-angeles-1984,100m breaststroke women,Women,BRONZE,Athlete,,Catherine POIROT,France
Swimming,los-angeles-1984,200m butterfly women,Women,GOLD,Athlete,,Mary T. MEAGHER,United States of America
Swimming,los-angeles-1984,200m butterfly women,Women,SILVER,Athlete,,Karen PHILLIPS,Australia
Swimming,los-angeles-1984,200m butterfly women,Women,BRONZE,Athlete,,Ina BEYERMANN,Federal Republic of Germany
Swimming,los-angeles-1984,200m backstroke men,Men,GOLD,Athlete,,Richard John CAREY,United States of America
Swimming,los-angeles-1984,200m backstroke men,Men,SILVER,Athlete,,Frederic DELCOURT,France
Swimming,los-angeles-1984,200m backstroke men,Men,BRONZE,Athlete,,Cameron HENNING,Canada
Swimming,los-angeles-1984,400m individual medley women,Women,GOLD,Athlete,,Tracy Anne CAULKINS,United States of America
Swimming,los-angeles-1984,400m individual medley women,Women,SILVER,Athlete,,Suzanne LANDELLS,Australia
Swimming,los-angeles-1984,400m individual medley women,Women,BRONZE,Athlete,,Petra ZINDLER,Federal Republic of Germany
Swimming,los-angeles-1984,4x100m freestyle relay men,Men,GOLD,GameTeam,United States team,,United States of America
Swimming,los-angeles-1984,4x100m freestyle relay men,Men,SILVER,GameTeam,Australia team,,Australia
Swimming,los-angeles-1984,4x100m freestyle relay men,Men,BRONZE,GameTeam,Sweden team,,Sweden
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,GOLD,GameTeam,New Zealand team,Christopher TIMMS,New Zealand
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,GOLD,GameTeam,New Zealand team,Rex Samuel SELLERS,New Zealand
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,SILVER,GameTeam,United States team,Jay GLASER,United States of America
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,SILVER,GameTeam,United States team,Randy SMYTH,United States of America
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Australia team,Christopher CAIRNS,Australia
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Australia team,John Scott ANDERSON,Australia
Sailing,los-angeles-1984,Windglider - Windsurfer men,Men,GOLD,Athlete,,Stephan VAN DEN BERG,Netherlands
Sailing,los-angeles-1984,Windglider - Windsurfer men,Men,SILVER,Athlete,,Randal Scott STEELE,United States of America
Sailing,los-angeles-1984,Windglider - Windsurfer men,Men,BRONZE,Athlete,,Anthony Bruce KENDALL,New Zealand
Sailing,los-angeles-1984,flying dutchman mixed,Open,GOLD,GameTeam,United States team,Jonathan Dunn MCKEE,United States of America
Sailing,los-angeles-1984,flying dutchman mixed,Open,GOLD,GameTeam,United States team,William Carl Jr. BUCHAN,United States of America
Sailing,los-angeles-1984,flying dutchman mixed,Open,SILVER,GameTeam,Canada team,Evert BASTET,Canada
Sailing,los-angeles-1984,flying dutchman mixed,Open,SILVER,GameTeam,Canada team,Terence MCLAUGHLIN,Canada
Sailing,los-angeles-1984,flying dutchman mixed,Open,BRONZE,GameTeam,Great Britain team,Jonathan RICHARDS,Great Britain
Sailing,los-angeles-1984,flying dutchman mixed,Open,BRONZE,GameTeam,Great Britain team,Peter Frank ALLAM,Great Britain
Sailing,los-angeles-1984,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,United States team,,United States of America
Sailing,los-angeles-1984,fleetmatch race keelboat open Soling mixed,Open,SILVER,GameTeam,Brazil team,,Brazil
